size,color,price,uniq_id,brand_name,highlights,product_id,description,ingredients,availability,product_name,primary_image_url
0.14 oz,Punch Popshine,26.0,f1df4bc03e42b3aa,Clinique,"[""Sustainable Packaging Brand""]",pimprod2043385,"BenefitsMerges rich, saturated color with a built-in primer for smooth application and comfortable wear.Glides on effortlessly and delivers ultra-pigmented, full-coverage color with each swipe.Suits all lips and looks, with a wide range of shades designed to match all skin tones and 3 finishes for every mood.Built to last all day with 8-hour, color-true wear.Allergy tested. 100% fragrance free.Formulated WithoutParabensPhthalatesSynthetic colorsTalc","[{""ingredients"": ""Ricinus Communis (Castor) Seed Oil, Diisostearyl Malate, Trioctyldodecyl Citrate, Lanolin Oil, Caprylic/Capric Triglyceride, Euphorbia Cerifera (Candelilla) Wax\\Candelilla Cera\\Cire De Candelilla, Castor Isostearate Succinate, Silica, Octyldodecanol, Ozokerite, Synthetic Wax, Bis-Diglyceryl Polyacyladipate-2, Hydrogenated Polydecene, Ethylhexyl Palmitate, Triticum Vulgare (Wheat) Germ Extract, Olea Europaea (Olive) Fruit Extract, Triticum Vulgare (Wheat) Bran Extract, Microcrystalline Wax\\Cera Microcristallina\\Cire Microcristalline, Astrocaryum Murumuru Seed Butter, Prunus Armeniaca (Apricot) Kernel Oil, Butyrospermum Parkii (Shea) Butter, Cholesterol, Hordeum Distichon (Barley) Extract\\Extrait D'Orge \u00c0 Deux Rangs, Ceramide Ng, Palmitic Acid, Squalane, Lauryl Pca, Lauryl Methacrylate/Glycol Dimethacrylate Crosspolymer, Linoleic Acid, Tocopheryl Acetate, Glyceryl Stearate, Oleic Acid, Butylene Glycol, Tetrahexyldecyl Ascorbate, Sodium Hyaluronate, Potassium Sulfate, Silica Dimethyl Silylate, Barium Sulfate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Aluminum Hydroxide, Phenoxyethanol, Caprylyl Glycol, Hexylene Glycol, [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Bismuth Oxychloride (Ci 77163), Blue 1 Lake (Ci 42090), Carmine (Ci 75470), Red 22 Lake (Ci 45380), Red 28 Lake (Ci 45410), Red 30 Lake (Ci 73360), Red 33 Lake (Ci 17200), Red 6 (Ci 15850), Red 7 Lake (Ci 15850), Yellow 5 Lake (Ci 19140), Yellow 6 Lake (Ci 15985)""}]",in_stock,Pop Longwear Lipstick,https://media.ulta.com/i/ulta/2619994
0.11 oz,Solsticemuted apricot,24.0,f1e222793881ae12,NABLA,"[""Cruelty Free"", ""Vegan""]",pimprod2042264,"FeaturesThe lip hugging formula doesn't bleed and it melts perfectly with the color of your lips through different levels of saturation, in a buildable coverage from sheer to medium.The gliding balmy application, together with extraordinary comfort, makes you instantly fall in love: it's hard to stop applying it!BenefitsIrresistible glazed finish that enhances any lips.Plumped looking lips from the very first application.Rich in lip caring ingredients.The application is so easy you won’t even need a mirror!Glossy finish with extended wear.Available in 10 iconic, gorgeous to wear shades.Key IngredientsCeramide NP: This special ceramide, which is obtained by biofermentation, is a lipid identical to those already present in the skin. It significantly helps to improve the skin barrier and makes the lips look healthier and more toned, promoting their hydration.Portulaca Pilosa Extract: Also known as ""kiss me quick"" is a botanical extract that improves the appearance and well-being of the lips, creating greater softness, hydration and volume.Tripeptide-38: Is a peptide known for its properties that stimulate the synthesis of collagen, hyaluronic acid and elastin, giving the skin a healthier and plumper appearance.","[{""ingredients"": ""Solstice: Bis-Diglyceryl Polyacyladipate-2, Diisostearyl Malate, Polybutene, Synthetic Wax, Octyldodecanol, Synthetic Fluorphlogopite, Synthetic Beeswax, Dicalcium Phosphate, Ceramide Np, Helianthus Annuus (Sunflower) Seed Oil, Portulaca Pilosa Extract, Palmitoyl Tripeptide-38, Disteardimonium Hectorite, Cetearyl Ethylhexanoate, Tocopherol, Propylene Carbonate, Sorbitan Isostearate, Sucrose Cocoate, Aroma / Flavor. May Contain: CI 77891 (Titanium Dioxide), CI 77491 - CI 77492 - CI 77499 (Iron Oxides), CI 42090 (Blue 1 Lake), CI 15850 (Red 6, Red 7 Lake), CI 45410 (Red 28 Lake), CI 19140 (Yellow 5 Lake).Please be aware that ingredient lists are subject to change from time to time. For the most up to date lists of ingredients, please refer to your product packaging.""}]",in_stock,Beyond Jelly Lipstick,https://media.ulta.com/i/ulta/2616729
0.17 oz,Real Deal,13.99,f1f513179b0dd3f8,Revlon,,pimprod2043452,"BenefitsFinally, a comfortable 24HR matteLightweight feel with Adapti-Flex Technology for more comfort and flexibilityFormulated with Triple Hyaluronic Acid + Upcycled Cranberry Extract; suitable for sensitive lipsPatented lip-hugging applicator is contoured to fit your lips and delivers a smooth coat of vibrant color, while the pointed tip lines lips with controlled precision for mess-free application16 vibrant matte shades designed with all complexions in mind. Find your undertone on the bottom of the packFeaturesPatented lip-hugging applicator is contoured to fit your lipsKey IngredientsFormula with Triple Hyaluronic Acid + Upcycled Cranberry Extract protects lips","[{""ingredients"": ""Isododecane, Trimethylsiloxysilicate, Dimethicone, Polyethylene, Mica, Aminopropyl Dimethicone, Disteardimonium Hectorite, Citric Acid, Diisostearyl Malate, Helianthus Annuus (Sunflower) Seed Wax, Maltodextrin, Methicone, Polyisobutene, Propylene Carbonate, Ricinus Communis (Castor) Seed Oil, Sodium Hyaluronate, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Parfum (Fragrance), Benzyl Benzoate, Limonene, Linalool, Benzoic Acid MAY CONTAIN/PEUT CONTENIR/PUEDE CONTENER (+/-): [Iron Oxides (CI 77491), Iron Oxides (CI 77499), Orange 5 (CI 45370), Red 27 (CI 45410), Red 28 Lake (CI 45410), Red 33 Lake (CI 17200), Red 6 (CI 15850), Red 7 Lake (CI 15850), Titanium Dioxide (CI 77891), Yellow 5 Lake (CI 19140).] B03300""}]",in_stock,ColorStay Limitless Matte Liquid Lipstick,https://media.ulta.com/i/ulta/2618836
0.11 oz,I'm Shy,5.99,f20b8a98034792bd,Wet n Wild,,pimprod2043780,"FeaturesWearable Colors: From natural nude to vibrant red, these velvety lip colors are buildable and wearable for any time of day.Easy Application: This semi-sheer lipstick glides seamlessly onto the lips for a splash of gorgeous buildable color.Semi-Sheer Matte Finish: Instant color with a super-smooth, luxuriously semi-sheer, matte powdery finish.Lightweight Formula: Made with a special non-drying formula, this lipstick leaves your lips feeling soft and comfortable.","[{""ingredients"": ""I'm Shy: Dimethicone, Synthetic Wax, Phenyl Trimethicone, Silica, Dimethicone Crosspolymer, Flavor/Aroma, Triethoxycaprylylsilane, Phenoxyethanol, Silica Dimethyl Silylate, Caprylyl Glycol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Ethylhexylglycerin, Hexylene Glycol, Benzyl Benzoate, Anise Alcohol. May Contain: Yellow 5 Lake (CI 19140), Red 7 Lake (CI 15850), Titanium Dioxide (CI 77891), Red 30 Lake (CI 73360), Red 28 Lake (CI 45410), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Blue 1 Lake (CI 42090).""}]",out_of_stock,Soft Blur Matte Lipstick,https://media.ulta.com/i/ulta/2620875
0.2 oz,Safe Wordsandy nude,28.0,f2167cc760793299,Urban Decay Cosmetics,"[""Clean Ingredients"", ""Cruelty Free"", ""Vegan""]",pimprod2033818,"BenefitsA long-lasting liquid lipstick: Say see ya later to touch-ups and hello to glamorous lip color that stays on for up to 16 hours, even when everything else comes off.Glossy, kissable lips: Are you over liquid lipstick that feels flaky and dry? Lip Bond gives you instantly shiny lips in one easy swipe.Moisturizing: Give your lips a hydrating boost with the oil-based formula.Vibrant Shades: Bold and brave, the liquid lip comes in a wide shade range that lasts you all day (or night).Transfer-proof, food + drink resistant: the PDA-Approved color is ready to withstand your best vices.FeaturesBi-phase formula: Shake lipstick for 5 seconds to activate bold color + instant shine with one-swipe applicationLightweight with comfort that commits; this liquid lipstick resists transfer, budging, and flakingVegan formula*, cruelty-free*Vegan formula: No animal derived ingredientsResearch Results94% - provides intense color saturation89% - provides dimensional shine to lips89% - feels lightweight on lips87% - does not flake84% - does not crack84% - does not bleed*Based on 109-person study using Lip Bond daily for 1 week","[{""ingredients"": ""Isododecane Dimethicone Trimethylsiloxysilicate Polymethylsilsesquioxane/Trimethylsiloxysilicate Polypropylsilsesquioxane C30-45 Alkyldimethylsilyl Polypropylsilsesquioxane Trimethylsiloxyphenyl Dimethicone CI 77891 / Titanium Dioxide Trimethyl Pentaphenyl Trisiloxane Bis-Stearyl Dimethicone Dimethiconol Trihydroxystearin CI 45410 / Red 28 Lake Phenoxyethanol CI 77491 / Iron Oxides Ethylhexylglycerin Triethoxycaprylylsilane Alumina CI 77499 / Iron Oxides Silica Helianthus Annuus Seed Oil / Sunflower Seed Oil Tocopherol.""}]",in_stock,Vice Lip Bond Glossy Longwear Liquid Lipstick,https://media.ulta.com/i/ulta/2598629
0.14 oz,Cherry Picked 303medium true red,12.0,f24223692740889b,ULTA Beauty Collection,"[""Clean Ingredients"", ""Cruelty Free"", ""Give Back""]",pimprod2046768,BenefitsCreamy satin and shimmer finishesFull coverageBold pigmentComfortable formulaFeaturesLipstick case made from 30% Post-Consumer Recycled (PCR) Plastic and designed to be lighter weight to help reduce material usageProudly cruelty free with clean ingredientsKey IngredientsCastor seed oil: A natural humectant that helps skin retain moistureSqualane: Softens and nourishes lipsShea and Murumuru seed butters: Rich butters that leave lips feeling supple and smoothHyaluronic acid: helps to retain moisture on skin so lips appear fuller,"[{""ingredients"": ""Cherry Picked: Ricinus Communis (Castor) Seed Oil, Octyldodecanol, Diisostearyl Malate, Bis-Diglyceryl Polyacyladipate-2, Silica, Trioctyldodecyl Citrate, Euphorbia Cerifera (Candelilla) Wax/Candelilla Cera/Cire de Candelilla, Caprylic/Capric Triglyceride, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Oleic/Linoleic/Linolenic Polyglycerides, Synthetic Wax, Helianthus Annuus (Sunflower) Seed Wax, Paraffin, Caprylyl Glycol, Sorbitan Sesquioleate, Citric Acid, Alumina, Tocopherol, Squalane, Butyrospermum Parkii (Shea) Butter, Astrocaryum Murumuru Seed Butter, Ethylhexyl Palmitate, Silica Dimethyl Silylate, Butylene Glycol, Phenoxyethanol, Sodium Hyaluronate, Hexylene Glycol. MAY CONTAIN \u00b7 PEUT CONTENIR (+/-): Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 7 Lake (CI 15850), Blue 1 Lake (CI 42090), Red 33 Lake (CI 17200), Red 30 Lake (CI 73360), Red 28 Lake (CI 45410), Yellow 5 Lake (CI 19140), Red 6 (CI 15850), Carmine (CI 75470).Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.""}]",in_stock,Luxe Satin Lipstick,https://media.ulta.com/i/ulta/2624622
0.23 oz,Show Offdeep pink nude,25.0,f27734d7b28e27a5,ICONIC LONDON,"[""Clean Ingredients"", ""Cruelty Free"", ""Vegan""]",pimprod2045570,"FeaturesSay goodbye to cracked lips - this non-drying formula is all about an ultra-soft, and diffused look that enhances your natural lip shape with its clever precise flock applicator.The buttery soft texture glides over your lips effortlessly, creating a velvety and elegant finish that not only looks kissably soft but feels as comfortable as a cloud all-day.Lips look fuller with a velvet-soft finish that's comfortable for all-day wear, wherever you go.BenefitsPacked with plant-derived vegan collagen, antioxidant rich Matcha Tea and skin-nourishing black cumin seed oil","[{""ingredients"": ""Show Off: Dimethicone, Dimethicone/Vinyl Dimethicone Crosspolymer, Isododecane, Polyglyceryl-2 Triisostearate, Cocoyl Hydrolyzed Collagen, Disteardimonium Hectorite, Propylene Carbonate, Aroma (Flavor), Pentaerythrityl Tetra-Di-Tbutyl Hydroxyhydrocinnamate, Triethoxycaprylylsilane, Aluminum Hydroxide, Caprylic/Capric Triglyceride, Nigella Sativa (Black Cumin) Seed Oil, Camellia Sinensis (Matcha Green Tea) Leaf Extract. May Contain: CI 17891 (Titanium Dioxide), CI 15850 (Red 7 Lake), CI 17491/CI 17492/ CI 17499 (Iron Oxides), CI 15850 (Red 6), CI 15850 (Red 7), CI 15985 (Yellow 6 Lake), CI 19140 (Yellow 5 Lake), CI 42090 (Blue 1 Lake), CI 45410 (Red 28 Lake).""}]",in_stock,Cloud Kiss Matte Lip Mousse,https://media.ulta.com/i/ulta/2623750
0.14 oz,Beach Popmatte,26.0,f2da024bfd28a574,Clinique,"[""Sustainable Packaging Brand""]",pimprod2043385,"BenefitsMerges rich, saturated color with a built-in primer for smooth application and comfortable wear.Glides on effortlessly and delivers ultra-pigmented, full-coverage color with each swipe.Suits all lips and looks, with a wide range of shades designed to match all skin tones and 3 finishes for every mood.Built to last all day with 8-hour, color-true wear.Allergy tested. 100% fragrance free.Formulated WithoutParabensPhthalatesSynthetic colorsTalc","[{""ingredients"": ""Dimethicone, Diisostearyl Malate, Octyldodecanol, Polyethylene, Lauroyl Lysine, Aluminum Starch Octenylsuccinate, Microcrystalline Wax\\Cera Microcristallina\\Cire Microcristalline, Dimethicone Crosspolymer, Isostearyl Alcohol, Octyldodecyl Neopentanoate, Euphorbia Cerifera (Candelilla) Wax\\Candelilla Cera\\Cire De Candelilla, Caprylyl Glycol, Hydrogenated Castor Oil, Disteardimonium Hectorite, Propylene Carbonate, Sorbitan Oleate, Malic Acid, Tocopherol, Tocopheryl Acetate, Tetrahexyldecyl Ascorbate, Water\\Aqua\\Eau, Calcium Sodium Borosilicate, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Silica, Tin Oxide, [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77499), Iron Oxides (Ci 77492), Red 7 Lake (Ci 15850), Yellow 5 Lake (Ci 19140), Red 22 Lake (Ci 45380), Red 30 Lake (Ci 73360), Carmine (Ci 75470), Bismuth Oxychloride (Ci 77163), Red 6 (Ci 15850), Red 33 Lake (Ci 17200), Blue 1 Lake (Ci 42090), Red 28 Lake (Ci 45410), Yellow 6 Lake (Ci 15985)""}]",in_stock,Pop Longwear Lipstick,https://media.ulta.com/i/ulta/2619984
0.12 oz,Rose Dreamsatin,23.0,f3154ecf46c41358,Anastasia Beverly Hills,"[""Cruelty Free""]",pimprod2030578,"BenefitsFull-pigment color that lastsSmooth and soft formula with comfortable wearabilityPrecise bullet shape that effortlessly glides on the lips and defines the lip with even applicationHoused in a luxurious, rose-gold component that makes its own gorgeous statementThis formula is: Cruelty-Free, Paraben-Free, Phthalates-Free, Sulfate-Free, Oil-Free, Mineral Oil-Free, Alcohol-Free, Talc-Free, Dermatologist TestedPair with Lip Liner for a sculpted and defined lookFor further definition, apply Pro Pencil around the perimeter of the lips and blend with Brush 20Pair with Brush 3 to further define the lip shape or detail the lips with precisionDiffuse the lip line with a small amount of Pro Pencil on Brush 18 for a soft, diffused lookFor dry lips, prep using Lip Primer before application","[{""ingredients"": ""Dimethicone, Octyldodecanol, Polyethylene, Polysilicone-11, Nylon-12, Caprylic/Capric Triglyceride, Bis-Peg-12 Dimethicone Beeswax, Methyl Methacrylate Crosspolymer, Dicalcium Phosphate, Stearalkonium Bentonite, Polyhydroxystearic Acid, Propylene Carbonate, Laureth-12, Ethyl Vanillin, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Mica, May Contain/Peut Contenir (+/-): Red 7 Lake (CI 15850), Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Yellow 5 Lake (CI 19140), Blue 1 Lake (CI 42090), Red 6 (CI 15850), Red 28 Lake (CI 45410).""}]",in_stock,Long,https://media.ulta.com/i/ulta/2590076
0.12 oz,01 Velvet Nude,30.0,f35c9ac679ec5d22,Clarins,,pimprod2016602,"BenefitsIntense color and a luminous, soft blur finishLightweight, non-drying formulaKeep lips soft, conditioned and perfectly hydratedMatte lip color without the compromiseExclusive angled, cushion-tip applicatorFormulated Without Parabens, Sulfates, Phthalates, Volatile SiliconesKey IngredientsShea butter and karite conditions, nourishes, and hydrates to protect lips",,in_stock,Velvet Lip Perfector Matte Liquid Lipstick,https://media.ulta.com/i/ulta/2569707
0.13 oz,Dream Hugemauve pink,27.0,f363400ecd110c6a,Smashbox,"[""Clean Ingredients"", ""Cruelty Free"", ""Sustainable Packaging Brand"", ""Give Back""]",xlsImpprod14411007,"BenefitsInfused with Primer Oil Complex for added comfort (a blend of jojoba, apricot & sunflower oils)Waterproof, long-wearing formula that lasts up to 8 hoursDelivers bold, lightweight color with a velvety matte finishNon-drying; won't feather, bleed or cakePrecision tip applicator lines & fillsComes in a range of highly saturated matte & metallic matte shadesCruelty-freeFormulated WithoutParabens, Phthalates, SLS & SLES, Fragrance, Gluten, Triclosan, Formaldehyde, Retinyl Palmitate, Coal Tar, Hydroquinone","[{""ingredients"": ""Isododecane, Dimethicone, Trimethylsiloxysilicate, Polybutene, Petrolatum, Cyclohexasiloxane, Kaolin, Disteardimonium Hectorite, Beeswax / Cera Alba / Cire D'Abeille, Silica Dimethyl Silylate, Glyceryl Behenate / Eicosadioate, Tocopheryl Acetate, Propylene Carbonate, Helianthus Annuus (Sunflower) Seed Oil, Prunus Armeniaca (Apricot) Kernel Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Cyclopentasiloxane, Flavor (Aroma), Caprylyl Glycol, Hexylene Glycol, Phenoxyethanol. May Contain: Blue 1 Lake (CI 42090), Carmine (CI 75470), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Mica, Red 6 (CI 15850), Red 7 Lake (CI 15850), Red 22 Lake (CI 45380), Red 28 (CI 45410), Red 28 Lake (CI 45410), Red 30 (CI 73360), Red 30 Lake (CI 73360), Red 33 Lake (CI 17200), Titanium Dioxide (CI 77891), Yellow 5 Lake (CI 19140), Yellow 6 Lake (CI 15985)Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.""}]",in_stock,Always On Longwear Matte Liquid Lipstick,https://media.ulta.com/i/ulta/2306278
0.12 oz,"1993medium taupe brown, matte finish",21.0,f37971984f082911,Urban Decay Cosmetics,"[""Cruelty Free"", ""Vegan""]",pimprod2026577,"BenefitsWith a new look and vegan makeup formula, Vice Lipstick gives you high-impact, long-lasting color in a single, hydrating swipe.Try 35 Los Angeles-inspired shades in three moisturizing, vibrant finishes: cream, matte, and shine.Find your favorite Vice lip color, from sheer pink and everyday nude, to bright orange and bold red lipstick.Forget dry, flaky lips-it's all about the comfy, hydrating feel and even coverage.Vice's creamy, moisturizing makeup formula gets a boost from aloe vera and avocado oil, ingredients known to be rich in antioxidants.Vice Lipstick is Urban Decay's love letter to L.A.","[{""ingredients"": ""Isononyl Isononanoate, Octyldodecanol, Oleyl Erucate, Silica, Phenyl Trimethicone, Polyethylene, Sesamum Indicum Seed Oil/Sesame Seed Oil, Paraffin, CI 77891/Titanium Dioxide, CI 77491/Iron Oxides, Peg-45/Dodecyl Glycol Copolymer, Cera Microcristallina/Microcrystalline Wax/Cire Microcristalline, Dimethicone, CI 77499/Iron Oxides, Kaolin, Synthetic Wax, CI 77492/Iron Oxides, Disteardimonium Hectorite, Tocopheryl Acetate, Dimethicone Crosspolymer, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Persea Gratissima Oil/Avocado Oil, Aluminum Hydroxide, Isopropyl Palmitate, Isopropyl Myristate, Triethoxycaprylylsilane, Aloe Barbadensis Leaf Extract, Tocopherol, Hydrogenated Palm Glycerides Citrate, Helianthus Annuus Seed Oil/Sunflower Seed Oil, Rosmarinus Officinalis Leaf Extract/Rosemary Leaf Extract.""}]",in_stock,Vice Hydrating Lipstick,https://media.ulta.com/i/ulta/2584543
0.12 oz,Festival Magicdeep purple berry,35.0,f384c044800edea7,Charlotte Tilbury,,pimprod2043355,"BenefitsThe lipstick features 3D glow pigments that help lips appear wider and fuller.The matte formula is enriched with Charlotte's secret ingredient and orchid extract to protect and soothe lips for a cashmere finish.The unique, square-angled tip mimics the shape of a lip brush for a precise application.Matte Finish.Long-Wearing.Without Parabens.FeaturesThe lipstick features 3D glow pigments that help lips appear wider and fuller.The matte formula is enriched with Charlotte's secret ingredient and orchid extract to protect and soothe lips for a cashmere finish.The unique, square-angled tip mimics the shape of a lip brush for a precise application.This lipstick comes in a range of shades, including the bestselling Pillow Talk, giving every woman the choice of a perfect nude or pop of color.This product is an Allure Best of Beauty award winner.","[{""ingredients"": ""Neopentyl Glycol Dicaprylate/Dicaprate, Trimethylolpropane Triisostearate, Dimethicone, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Polyethylene, Polybutene, Dimethicone Crosspolymer, Silica, Dicalcium Phosphate, Mica, Ethyl Vanillin, Caprylic/Capric Triglyceride, Tocopherol, Carthamus Tinctorius (Safflower) Seed Oil, Zea Mays (Corn) Oil, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Carica Papaya (Papaya) Fruit Extract, Orchis Mascula Flower Extract, Bixa Orellana Seed Extract, Bht, Tocopheryl Acetate, Tin Oxide. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 7 Lake (CI 15850), Red 6 (CI 15850), Yellow 5 Lake (CI 19140), Yellow 6 Lake (CI 15985), Red 28 Lake (CI 45410), Blue 1 Lake (CI 42090).""}]",in_stock,Matte Revolution Lipstick,https://media.ulta.com/i/ulta/2619360
